llavemod,llaveviv,llavehog,cve_ent,cvegeo,edad,sexo,sexo_label,escolaridad,cond_disc,cond_disc_label,cond_aee,trab_no_rem_cuid_hog,cuid_esp_int_hog_sin_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_sin_cp,trab_merc_pv,bus_trab,fac_per,realiza_cuidado_hogar,realiza_cuidado_especial,realiza_cuidado_0a5,realiza_cuidado_6a14,realiza_cuidado_15a59,realiza_cuidado_60mas,realiza_trabajo_mercado,busca_trabajo,es_cuidador,horas_cuidado,horas_trabajo,participa_laboral,combina_cuidado_trabajo
90359501102.0,90359501,903595011,9,9,57,2,Mujer,2.0,2,No tiene discapacidad,5,2.66666666666666,0.0,2.0,0.0,0.66666666666666,0.0,0.0,0.0,4436,1,0,1,0,1,0,0,0,1,2.66666666666666,0.0,0,0
91899405102.0,91899405,918994051,9,9,70,2,Mujer,3.0,2,No tiene discapacidad,3,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3372,1,1,0,0,0,0,0,0,1,9.0,0.0,0,0
91921801101.0,91921801,919218011,9,9,45,1,Hombre,5.0,2,No tiene discapacidad,1,5.0,0.0,0.0,0.0,5.0,0.0,64.0,0.0,4168,1,0,0,0,1,0,1,0,1,5.0,64.0,1,1
91921801102.0,91921801,919218011,9,9,43,2,Mujer,5.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,4083,1,0,0,0,1,0,1,0,1,1.0,64.0,1,1
91921803101.0,91921803,919218031,9,9,57,1,Hombre,3.0,2,No tiene discapacidad,1,9.5,0.0,0.0,0.0,9.5,0.0,40.0,0.0,4159,1,0,0,0,1,0,1,0,1,9.5,40.0,1,1
91921803102.0,91921803,919218031,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,4,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4155,1,0,0,0,1,0,0,0,1,10.0,0.0,0,0
91921804101.0,91921804,919218041,9,9,50,1,Hombre,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,4148,1,0,0,0,1,0,1,0,1,10.0,50.0,1,1
90738001101.0,90738001,907380011,9,9,67,2,Mujer,2.0,2,No tiene discapacidad,1,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,4280,1,1,0,0,0,0,1,0,1,1.0,35.0,1,1
90738001102.0,90738001,907380011,9,9,31,2,Mujer,4.0,2,No tiene discapacidad,1,26.83333333333333,26.83333333333333,0.0,0.0,0.0,0.0,10.0,0.0,4256,1,1,0,0,0,0,1,0,1,26.83333333333333,10.0,1,1
90738002101.0,90738002,907380021,9,9,23,1,Hombre,3.0,2,No tiene discapacidad,1,8.83333333333333,0.5,8.33333333333333,0.0,0.0,0.0,49.0,0.0,4374,1,1,1,0,0,0,1,0,1,8.83333333333333,49.0,1,1
90738002102.0,90738002,907380021,9,9,25,2,Mujer,3.0,2,No tiene discapacidad,1,34.66666666666666,0.0,19.66666666666666,0.0,15.0,0.0,40.0,0.0,4278,1,0,1,0,1,0,1,0,1,34.66666666666666,40.0,1,1
90738003101.0,90738003,907380031,9,9,45,1,Hombre,4.0,2,No tiene discapacidad,1,0.08333333333333,0.0,0.0,0.0,0.08333333333333,0.0,90.0,0.0,4338,1,0,0,0,1,0,1,0,1,0.08333333333333,90.0,1,1
90738003102.0,90738003,907380031,9,9,20,2,Mujer,4.0,2,No tiene discapacidad,4,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4329,1,0,0,0,1,0,0,0,1,7.0,0.0,0,0
90359501103.0,90359501,903595011,9,9,41,1,Hombre,2.0,2,No tiene discapacidad,1,1.16666666666666,0.0,0.5,0.66666666666666,0.0,0.0,54.0,0.0,4629,1,0,1,1,0,0,1,0,1,1.16666666666666,54.0,1,1
90359501104.0,90359501,903595011,9,9,24,1,Hombre,2.0,2,No tiene discapacidad,1,8.33333333333333,0.0,8.33333333333333,0.0,0.0,0.0,60.0,0.0,4611,1,0,1,0,0,0,1,0,1,8.33333333333333,60.0,1,1
90359501105.0,90359501,903595011,9,9,28,2,Mujer,3.0,2,No tiene discapacidad,5,37.83333333333333,0.0,36.83333333333333,1.0,0.0,0.0,0.0,0.0,4509,1,0,1,1,0,0,0,0,1,37.83333333333333,0.0,0,0
90359502101.0,90359502,903595021,9,9,60,1,Hombre,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,4518,1,0,0,0,1,0,1,0,1,1.0,50.0,1,1
90359502102.0,90359502,903595021,9,9,51,2,Mujer,2.0,2,No tiene discapacidad,5,13.83333333333333,0.0,0.0,3.83333333333333,10.0,0.0,0.0,0.0,4507,1,0,0,1,1,0,0,0,1,13.83333333333333,0.0,0,0
91921804102.0,91921804,919218041,9,9,48,2,Mujer,4.0,2,No tiene discapacidad,1,6.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,4076,1,0,0,0,1,0,1,0,1,6.0,20.0,1,1
91921804104.0,91921804,919218041,9,9,16,2,Mujer,2.0,2,No tiene discapacidad,4,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4155,1,0,0,0,1,0,0,0,1,10.0,0.0,0,0
91921804105.0,91921804,919218041,9,9,15,2,Mujer,2.0,2,No tiene discapacidad,4,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4155,1,0,0,0,1,0,0,0,1,3.0,0.0,0,0
90327902101.0,90327902,903279021,9,9,34,1,Hombre,2.0,2,No tiene discapacidad,1,7.33333333333333,0.0,4.16666666666666,3.16666666666666,0.0,0.0,60.0,0.0,4087,1,0,1,1,0,0,1,0,1,7.33333333333333,60.0,1,1
90327902102.0,90327902,903279021,9,9,32,2,Mujer,2.0,2,No tiene discapacidad,5,28.83333333333333,0.0,16.0,11.83333333333333,1.0,0.0,0.0,0.0,3971,1,0,1,1,1,0,0,0,1,28.83333333333333,0.0,0,0
90327904101.0,90327904,903279041,9,9,39,1,Hombre,4.0,2,No tiene discapacidad,1,19.25,0.0,16.75,0.0,2.5,0.0,53.0,0.0,4024,1,0,1,0,1,0,1,0,1,19.25,53.0,1,1
90327904102.0,90327904,903279041,9,9,37,2,Mujer,4.0,2,No tiene discapacidad,1,21.0,0.0,21.0,0.0,0.0,0.0,40.0,0.0,3966,1,0,1,0,0,0,1,0,1,21.0,40.0,1,1
90327905101.0,90327905,903279051,9,9,58,1,Hombre,2.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,2.0,0.0,72.0,0.0,4039,1,0,0,0,1,0,1,0,1,2.0,72.0,1,1
90327905102.0,90327905,903279051,9,9,54,2,Mujer,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,3991,1,0,0,0,1,0,1,0,1,1.0,41.0,1,1
90359502103.0,90359502,903595021,9,9,30,2,Mujer,3.0,2,No tiene discapacidad,5,17.83333333333333,0.0,0.0,16.83333333333333,1.0,0.0,0.0,0.0,4486,1,0,0,1,1,0,0,0,1,17.83333333333333,0.0,0,0
90359503101.0,90359503,903595031,9,9,42,1,Hombre,3.0,2,No tiene discapacidad,1,6.33333333333333,0.0,2.33333333333333,1.0,3.0,0.0,80.0,0.0,4629,1,0,1,1,1,0,1,0,1,6.33333333333333,80.0,1,1
90359503102.0,90359503,903595031,9,9,36,2,Mujer,3.0,2,No tiene discapacidad,5,28.16666666666666,0.0,15.83333333333333,12.33333333333333,0.0,0.0,0.0,0.0,4480,1,0,1,1,0,0,0,0,1,28.16666666666666,0.0,0,0
90359504101.0,90359504,903595041,9,9,67,1,Hombre,4.0,2,No tiene discapacidad,3,1.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4510,1,0,0,0,1,1,0,0,1,1.5,0.0,0,0
90359504102.0,90359504,903595041,9,9,66,2,Mujer,2.0,2,No tiene discapacidad,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4512,1,0,0,0,1,0,0,0,1,1.0,0.0,0,0
91253105103.0,91253105,912531051,9,9,80,1,Hombre,2.0,2,No tiene discapacidad,3,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4422,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
91253105104.0,91253105,912531051,9,9,24,1,Hombre,4.0,2,No tiene discapacidad,1,4.33333333333333,0.0,0.0,0.0,4.33333333333333,0.0,48.0,0.0,4365,1,0,0,0,1,0,1,0,1,4.33333333333333,48.0,1,1
91944402101.0,91944402,919444021,9,9,53,2,Mujer,2.0,2,No tiene discapacidad,1,1.66666666666666,0.0,0.0,0.0,1.66666666666666,0.0,50.0,0.0,4469,1,0,0,0,1,0,1,0,1,1.66666666666666,50.0,1,1
91944402103.0,91944402,919444021,9,9,21,2,Mujer,3.0,2,No tiene discapacidad,4,6.66666666666666,0.0,0.0,0.0,6.66666666666666,0.0,0.0,0.0,4525,1,0,0,0,1,0,0,0,1,6.66666666666666,0.0,0,0
91944402104.0,91944402,919444021,9,9,18,2,Mujer,2.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,4520,1,0,0,0,1,0,1,0,1,3.0,20.0,1,1
91944403101.0,91944403,919444031,9,9,62,2,Mujer,3.0,2,No tiene discapacidad,3,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,4436,1,0,0,1,0,0,0,0,1,3.5,0.0,0,0
91944403102.0,91944403,919444031,9,9,61,1,Hombre,3.0,2,No tiene discapacidad,1,29.0,0.0,0.0,9.0,5.0,15.0,40.0,0.0,4480,1,0,0,1,1,1,1,0,1,29.0,40.0,1,1
90348501101.0,90348501,903485011,9,9,53,1,Hombre,2.0,2,No tiene discapacidad,1,9.33333333333333,0.0,0.0,9.33333333333333,0.0,0.0,36.0,0.0,3908,1,0,0,1,0,0,1,0,1,9.33333333333333,36.0,1,1
90348501102.0,90348501,903485011,9,9,54,2,Mujer,2.0,2,No tiene discapacidad,1,4.5,0.0,0.0,4.0,0.5,0.0,48.0,0.0,3871,1,0,0,1,1,0,1,0,1,4.5,48.0,1,1
90348502101.0,90348502,903485021,9,9,64,1,Hombre,3.0,2,No tiene discapacidad,3,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3880,1,0,0,0,1,0,0,0,1,5.0,0.0,0,0
90348502102.0,90348502,903485021,9,9,59,2,Mujer,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,3809,1,0,0,0,1,0,1,0,1,1.0,20.0,1,1
90348502103.0,90348502,903485021,9,9,33,2,Mujer,3.0,2,No tiene discapacidad,1,6.83333333333333,0.0,0.0,0.0,6.83333333333333,0.0,48.0,0.0,3852,1,0,0,0,1,0,1,0,1,6.83333333333333,48.0,1,1
90348502104.0,90348502,903485021,9,9,28,1,Hombre,4.0,2,No tiene discapacidad,4,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3938,1,0,0,0,1,0,0,0,1,4.0,0.0,0,0
90348503101.0,90348503,903485031,9,9,42,1,Hombre,4.0,2,No tiene discapacidad,1,19.0,0.0,0.0,18.5,0.5,0.0,40.0,0.0,3975,1,0,0,1,1,0,1,0,1,19.0,40.0,1,1
91255301103.0,91255301,912553011,9,9,26,2,Mujer,4.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,3513,1,0,0,0,1,0,1,0,1,1.0,40.0,1,1
91255302101.0,91255302,912553021,9,9,75,1,Hombre,4.0,2,No tiene discapacidad,3,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3603,1,0,0,0,0,1,0,0,1,3.0,0.0,0,0
91255302102.0,91255302,912553021,9,9,61,2,Mujer,4.0,2,No tiene discapacidad,5,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3485,1,0,0,0,0,1,0,0,1,2.0,0.0,0,0
91255303101.0,91255303,912553031,9,9,55,1,Hombre,4.0,2,No tiene discapacidad,1,16.91666666666666,0.0,0.0,11.91666666666666,5.0,0.0,28.0,0.0,3554,1,0,0,1,1,0,1,0,1,16.91666666666666,28.0,1,1
91944403103.0,91944403,919444031,9,9,32,2,Mujer,3.0,2,No tiene discapacidad,1,21.33333333333333,0.0,0.0,20.83333333333333,0.0,0.5,48.0,0.0,4448,1,0,0,1,0,1,1,0,1,21.33333333333333,48.0,1,1
91944404101.0,91944404,919444041,9,9,35,1,Hombre,4.0,2,No tiene discapacidad,1,22.0,0.0,0.0,0.0,22.0,0.0,20.0,0.0,4507,1,0,0,0,1,0,1,0,1,22.0,20.0,1,1
91944404102.0,91944404,919444041,9,9,31,2,Mujer,4.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,9.0,0.0,40.0,0.0,4448,1,0,0,0,1,0,1,0,1,9.0,40.0,1,1
91953701101.0,91953701,919537011,9,9,64,2,Mujer,3.0,2,No tiene discapacidad,1,3.63333333333333,0.0,0.0,0.0,3.63333333333333,0.0,21.0,0.0,2421,1,0,0,0,1,0,1,0,1,3.63333333333333,21.0,1,1
90719705103.0,90719705,907197051,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,4,0.16666666666666,0.0,0.0,0.0,0.16666666666666,0.0,0.0,0.0,4826,1,0,0,0,1,0,0,0,1,0.16666666666666,0.0,0,0
90348503102.0,90348503,903485031,9,9,43,2,Mujer,4.0,2,No tiene discapacidad,1,8.5,0.0,0.0,8.0,0.5,0.0,45.0,0.0,3847,1,0,0,1,1,0,1,0,1,8.5,45.0,1,1
90348504101.0,90348504,903485041,9,9,58,2,Mujer,3.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,3809,1,0,0,0,1,0,1,0,1,1.0,30.0,1,1
91230804106.0,91230804,912308041,9,9,27,2,Mujer,4.0,2,No tiene discapacidad,1,8.0,0.0,0.0,0.0,4.0,4.0,9.0,0.0,3100,1,0,0,0,1,1,1,0,1,8.0,9.0,1,1
91255303102.0,91255303,912553031,9,9,56,2,Mujer,5.0,2,No tiene discapacidad,5,33.83333333333333,0.0,0.0,25.83333333333333,8.0,0.0,0.0,0.0,3455,1,0,0,1,1,0,0,0,1,33.83333333333333,0.0,0,0
91255305101.0,91255305,912553051,9,9,60,2,Mujer,3.0,2,No tiene discapacidad,3,5.83333333333333,4.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,3485,1,1,0,0,1,0,0,0,1,5.83333333333333,0.0,0,0
91255305102.0,91255305,912553051,9,9,27,1,Hombre,4.0,2,No tiene discapacidad,1,10.91666666666666,10.41666666666666,0.0,0.0,0.0,0.5,45.0,0.0,3572,1,1,0,0,0,1,1,0,1,10.91666666666666,45.0,1,1
91264201101.0,91264201,912642011,9,9,65,2,Mujer,3.0,2,No tiene discapacidad,5,15.83333333333333,0.0,15.83333333333333,0.0,0.0,0.0,0.0,0.0,3720,1,0,1,0,0,0,0,0,1,15.83333333333333,0.0,0,0
91264201102.0,91264201,912642011,9,9,39,2,Mujer,4.0,2,No tiene discapacidad,1,36.8,0.0,36.8,0.0,0.0,0.0,40.0,0.0,3693,1,0,1,0,0,0,1,0,1,36.8,40.0,1,1
90704001101.0,90704001,907040011,9,9,57,1,Hombre,2.0,2,No tiene discapacidad,1,2.41666666666666,0.0,0.0,1.91666666666666,0.5,0.0,63.0,0.0,4561,1,0,0,1,1,0,1,0,1,2.41666666666666,63.0,1,1
90704001102.0,90704001,907040011,9,9,50,2,Mujer,2.0,2,No tiene discapacidad,1,2.33333333333333,0.0,0.0,2.33333333333333,0.0,0.0,42.0,0.0,4506,1,0,0,1,0,0,1,0,1,2.33333333333333,42.0,1,1
90704001103.0,90704001,907040011,9,9,22,1,Hombre,4.0,2,No tiene discapacidad,4,10.83333333333333,0.0,0.0,4.16666666666666,6.66666666666666,0.0,0.0,0.0,4609,1,0,0,1,1,0,0,0,1,10.83333333333333,0.0,0,0
91230805102.0,91230805,912308051,9,9,42,2,Mujer,4.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.0,0.5,40.0,0.0,3079,1,0,0,0,0,1,1,0,1,0.5,40.0,1,1
91237801101.0,91237801,912378011,9,9,46,2,Mujer,4.0,2,No tiene discapacidad,5,8.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,3501,1,0,0,1,0,0,0,0,1,8.5,0.0,0,0
91237803101.0,91237803,912378031,9,9,33,1,Hombre,4.0,2,No tiene discapacidad,1,6.5,0.0,1.5,1.5,3.5,0.0,80.0,0.0,3614,1,0,1,1,1,0,1,0,1,6.5,80.0,1,1
91237803102.0,91237803,912378031,9,9,32,2,Mujer,3.0,2,No tiene discapacidad,1,30.91666666666666,0.0,20.41666666666666,7.0,3.5,0.0,0.0,0.0,3512,1,0,1,1,1,0,0,0,1,30.91666666666666,0.0,0,0
91264203102.0,91264203,912642031,9,9,39,2,Mujer,2.0,2,No tiene discapacidad,1,2.5,0.0,0.0,2.5,0.0,0.0,56.0,0.0,3693,1,0,0,1,0,0,1,0,1,2.5,56.0,1,1
91264203103.0,91264203,912642031,9,9,36,1,Hombre,2.0,2,No tiene discapacidad,1,0.33333333333333,0.0,0.0,0.0,0.33333333333333,0.0,45.0,0.0,3747,1,0,0,0,1,0,1,0,1,0.33333333333333,45.0,1,1
91264203104.0,91264203,912642031,9,9,20,1,Hombre,3.0,2,No tiene discapacidad,1,0.83333333333333,0.0,0.0,0.83333333333333,0.0,0.0,80.0,0.0,3801,1,0,0,1,0,0,1,0,1,0.83333333333333,80.0,1,1
91264203105.0,91264203,912642031,9,9,18,1,Hombre,3.0,2,No tiene discapacidad,1,2.58333333333333,0.0,0.0,2.08333333333333,0.5,0.0,72.0,0.0,3771,1,0,0,1,1,0,1,0,1,2.58333333333333,72.0,1,1
91264204101.0,91264204,912642041,9,9,43,2,Mujer,2.0,2,No tiene discapacidad,5,4.91666666666666,0.0,0.0,0.0,3.0,1.91666666666666,0.0,0.0,3693,1,0,0,0,1,1,0,0,1,4.91666666666666,0.0,0,0
90704003101.0,90704003,907040031,9,9,33,1,Hombre,5.0,2,No tiene discapacidad,1,0.33333333333333,0.0,0.0,0.0,0.33333333333333,0.0,35.0,0.0,4615,1,0,0,0,1,0,1,0,1,0.33333333333333,35.0,1,1
90704004101.0,90704004,907040041,9,9,74,1,Hombre,2.0,1,Sí tiene discapacidad,3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4487,1,1,0,0,0,0,0,0,1,0.25,0.0,0,0
90704004103.0,90704004,907040041,9,9,48,1,Hombre,3.0,2,No tiene discapacidad,1,2.16666666666666,0.16666666666666,0.0,0.0,2.0,0.0,40.0,0.0,4571,1,1,0,0,1,0,1,0,1,2.16666666666666,40.0,1,1
90704004104.0,90704004,907040041,9,9,46,2,Mujer,4.0,2,No tiene discapacidad,1,5.66666666666666,5.66666666666666,0.0,0.0,0.0,0.0,32.0,0.0,4470,1,1,0,0,0,0,1,0,1,5.66666666666666,32.0,1,1
91237804101.0,91237804,912378041,9,9,30,1,Hombre,2.0,2,No tiene discapacidad,1,15.66666666666666,0.0,15.66666666666666,0.0,0.0,0.0,50.0,0.0,3614,1,0,1,0,0,0,1,0,1,15.66666666666666,50.0,1,1
91237804102.0,91237804,912378041,9,9,32,2,Mujer,2.0,2,No tiene discapacidad,1,15.16666666666666,0.0,15.16666666666666,0.0,0.0,0.0,42.0,0.0,3512,1,0,1,0,0,0,1,0,1,15.16666666666666,42.0,1,1
91237805104.0,91237805,912378051,9,9,35,1,Hombre,5.0,2,No tiene discapacidad,1,0.25,0.0,0.0,0.0,0.0,0.25,45.0,0.0,3558,1,0,0,0,0,1,1,0,1,0.25,45.0,1,1
91264204103.0,91264204,912642041,9,9,25,2,Mujer,5.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.5,0.0,37.0,0.0,3718,1,0,0,0,1,0,1,0,1,0.5,37.0,1,1
91264204104.0,91264204,912642041,9,9,20,2,Mujer,3.0,2,No tiene discapacidad,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3762,1,0,0,0,0,1,0,0,1,1.0,0.0,0,0
91264205101.0,91264205,912642051,9,9,32,1,Hombre,2.0,2,No tiene discapacidad,1,4.5,0.0,0.0,4.5,0.0,0.0,60.0,0.0,3806,1,0,0,1,0,0,1,0,1,4.5,60.0,1,1
91264205102.0,91264205,912642051,9,9,30,2,Mujer,4.0,2,No tiene discapacidad,5,24.41666666666666,0.0,0.0,24.41666666666666,0.0,0.0,0.0,0.0,3698,1,0,0,1,0,0,0,0,1,24.41666666666666,0.0,0,0
91317701101.0,91317701,913177011,9,9,78,1,Hombre,3.0,2,No tiene discapacidad,3,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3387,1,0,0,0,0,1,0,0,1,6.0,0.0,0,0
90704004106.0,90704004,907040041,9,9,21,1,Hombre,4.0,2,No tiene discapacidad,4,0.66666666666666,0.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4609,1,1,0,0,0,0,0,0,1,0.66666666666666,0.0,0,0
90704004107.0,90704004,907040041,9,9,20,1,Hombre,4.0,2,No tiene discapacidad,4,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4609,1,0,0,0,1,0,0,0,1,5.0,0.0,0,0
90719703101.0,90719703,907197031,9,9,82,2,Mujer,2.0,1,Sí tiene discapacidad,1,0.41666666666666,0.0,0.0,0.41666666666666,0.0,0.0,70.0,0.0,4905,1,0,0,1,0,0,1,0,1,0.41666666666666,70.0,1,1
91253101102.0,91253101,912531011,9,9,37,2,Mujer,4.0,2,No tiene discapacidad,1,30.98333333333333,0.0,21.48333333333333,7.5,2.0,0.0,40.0,0.0,4241,1,0,1,1,1,0,1,0,1,30.98333333333333,40.0,1,1
91253101103.0,91253101,912531011,9,9,42,2,Mujer,4.0,2,No tiene discapacidad,1,14.5,0.0,7.5,3.0,4.0,0.0,20.0,0.0,4241,1,0,1,1,1,0,1,0,1,14.5,20.0,1,1
91253101104.0,91253101,912531011,9,9,23,2,Mujer,4.0,2,No tiene discapacidad,5,27.91666666666666,0.0,16.5,1.41666666666666,10.0,0.0,0.0,0.0,4320,1,0,1,1,1,0,0,0,1,27.91666666666666,0.0,0,0
91253101105.0,91253101,912531011,9,9,20,1,Hombre,3.0,2,No tiene discapacidad,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,6.0,4365,1,0,0,0,1,0,0,1,1,0.5,0.0,0,0
91581001104.0,91581001,915810011,9,9,18,1,Hombre,2.0,2,No tiene discapacidad,1,3.5,0.0,0.0,0.0,3.5,0.0,70.0,0.0,4902,1,0,0,0,1,0,1,0,1,3.5,70.0,1,1
91581002101.0,91581002,915810021,9,9,37,1,Hombre,4.0,2,No tiene discapacidad,1,5.0,0.0,0.0,4.0,1.0,0.0,35.0,0.0,4871,1,0,0,1,1,0,1,0,1,5.0,35.0,1,1
91581002102.0,91581002,915810021,9,9,37,2,Mujer,4.0,2,No tiene discapacidad,1,30.66666666666666,0.0,0.0,22.16666666666666,8.5,0.0,25.0,0.0,4801,1,0,0,1,1,0,1,0,1,30.66666666666666,25.0,1,1
91581003101.0,91581003,915810031,9,9,45,2,Mujer,2.0,1,Sí tiene discapacidad,1,2.33333333333333,0.0,0.0,0.0,2.33333333333333,0.0,58.0,0.0,4792,1,0,0,0,1,0,1,0,1,2.33333333333333,58.0,1,1
91581003102.0,91581003,915810031,9,9,44,1,Hombre,2.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,49.0,0.0,4961,1,0,0,0,1,0,1,0,1,3.0,49.0,1,1
91581004101.0,91581004,915810041,9,9,48,1,Hombre,4.0,2,No tiene discapacidad,1,3.83333333333333,0.0,0.0,0.0,3.83333333333333,0.0,6.0,0.0,4900,1,0,0,0,1,0,1,0,1,3.83333333333333,6.0,1,1
91581004102.0,91581004,915810041,9,9,49,2,Mujer,3.0,2,No tiene discapacidad,1,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4792,1,0,0,0,1,0,1,0,1,4.0,2.0,1,1
90719705101.0,90719705,907197051,9,9,55,1,Hombre,2.0,1,Sí tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,4802,1,0,0,0,1,0,1,0,1,7.0,63.0,1,1
90719705102.0,90719705,907197051,9,9,41,2,Mujer,1.0,2,No tiene discapacidad,5,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4714,1,0,0,0,1,0,0,0,1,11.0,0.0,0,0
90776605101.0,90776605,907766051,9,9,39,1,Hombre,4.0,2,No tiene discapacidad,1,49.66666666666666,0.0,12.33333333333333,22.33333333333333,15.0,0.0,40.0,0.0,3915,1,0,1,1,1,0,1,0,1,49.66666666666666,40.0,1,1
90776605102.0,90776605,907766051,9,9,36,2,Mujer,4.0,2,No tiene discapacidad,1,59.61666666666666,0.0,17.95,34.66666666666666,7.0,0.0,7.0,0.0,3859,1,0,1,1,1,0,1,0,1,59.61666666666666,7.0,1,1
91253104101.0,91253104,912531041,9,9,63,1,Hombre,3.0,2,No tiene discapacidad,3,12.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,4277,1,0,0,0,1,1,0,0,1,12.0,0.0,0,0
91253104102.0,91253104,912531041,9,9,60,2,Mujer,3.0,2,No tiene discapacidad,1,1.33333333333333,0.0,0.0,0.0,0.16666666666666,1.16666666666666,35.0,0.0,4235,1,0,0,0,1,1,1,0,1,1.33333333333333,35.0,1,1
91253104104.0,91253104,912531041,9,9,28,1,Hombre,4.0,2,No tiene discapacidad,2,6.33333333333333,0.0,0.0,0.0,3.33333333333333,3.0,0.0,8.0,4341,1,0,0,0,1,1,0,1,1,6.33333333333333,0.0,0,0
91253105101.0,91253105,912531051,9,9,50,1,Hombre,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,0.0,10.0,0.0,70.0,0.0,4308,1,0,0,0,1,0,1,0,1,10.0,70.0,1,1
91253105102.0,91253105,912531051,9,9,51,2,Mujer,4.0,2,No tiene discapacidad,1,2.83333333333333,0.0,0.0,0.0,2.66666666666666,0.16666666666666,18.0,0.0,4267,1,0,0,0,1,1,1,0,1,2.83333333333333,18.0,1,1
91581004103.0,91581004,915810041,9,9,24,1,Hombre,3.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,25.0,0.0,4941,1,0,0,0,1,0,1,0,1,7.0,25.0,1,1
91581005101.0,91581005,915810051,9,9,73,1,Hombre,2.0,2,No tiene discapacidad,1,6.5,0.0,0.0,6.5,0.0,0.0,21.0,0.0,4811,1,0,0,1,0,0,1,0,1,6.5,21.0,1,1
91581005102.0,91581005,915810051,9,9,67,2,Mujer,2.0,2,No tiene discapacidad,1,25.08333333333333,0.0,0.0,20.08333333333333,4.0,1.0,7.0,0.0,4835,1,0,0,1,1,1,1,0,1,25.08333333333333,7.0,1,1
91581005103.0,91581005,915810051,9,9,35,2,Mujer,4.0,2,No tiene discapacidad,1,12.41666666666666,0.0,0.0,8.91666666666666,0.0,3.5,40.0,0.0,4801,1,0,0,1,0,1,1,0,1,12.41666666666666,40.0,1,1
91583101101.0,91583101,915831011,9,9,55,2,Mujer,4.0,2,No tiene discapacidad,5,10.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,5223,1,0,0,1,1,0,0,0,1,10.0,0.0,0,0
91583101102.0,91583101,915831011,9,9,33,2,Mujer,4.0,2,No tiene discapacidad,1,71.96666666666665,27.91666666666666,0.0,44.05,0.0,0.0,7.0,0.0,5282,1,1,0,1,0,0,1,0,1,71.96666666666665,7.0,1,1
